lat_center,lon_center,lat_bin,lon_bin,grid_id
20.7628985,92.06998922193873,25,13,25_13
20.7628985,92.07838491071422,25,14,25_14
20.7628985,92.08678059948971,25,15,25_15
20.7628985,92.0951762882652,25,16,25_16
20.7628985,92.10357197704069,25,17,25_17
20.7628985,92.11196766581618,25,18,25_18
20.7628985,92.12036335459166,25,19,25_19
20.7628985,92.12875904336715,25,20,25_20
20.7628985,92.13715473214265,25,21,25_21
20.7628985,92.14555042091814,25,22,25_22
20.7628985,92.15394610969362,25,23,25_23
20.7628985,92.16234179846911,25,24,25_24
20.7628985,92.17073748724461,25,25,25_25
20.7628985,92.17913317602009,25,26,25_26
20.7628985,92.18752886479558,25,27,25_27
20.7628985,92.19592455357107,25,28,25_28
20.7628985,92.20432024234655,25,29,25_29
20.7628985,92.21271593112205,25,30,25_30
20.7628985,92.22111161989754,25,31,25_31
20.7628985,92.22950730867304,25,32,25_32
20.7628985,92.23790299744851,25,33,25_33
20.7628985,92.24629868622401,25,34,25_34
20.7628985,92.2546943749995,25,35,25_35
20.7628985,92.26309006377498,25,36,25_36
20.7628985,92.27148575255048,25,37,25_37
20.7628985,92.27988144132597,25,38,25_38
20.7628985,92.28827713010145,25,39,25_39
20.7628985,92.29667281887694,25,40,25_40
20.7628985,92.30506850765244,25,41,25_41
20.7628985,92.31346419642792,25,42,25_42
20.7628985,92.32185988520341,25,43,25_43
20.7628985,92.3302555739789,25,44,25_44
20.7628985,92.3386512627544,25,45,25_45
20.7628985,92.34704695152988,25,46,25_46
20.7628985,92.35544264030537,25,47,25_47
20.7628985,92.36383832908086,25,48,25_48
20.7628985,92.37223401785634,25,49,25_49
20.7628985,92.38062970663184,25,50,25_50
20.7628985,92.38902539540733,25,51,25_51
20.7628985,92.39742108418281,25,52,25_52
20.7628985,92.4058167729583,25,53,25_53
20.7628985,92.4142124617338,25,54,25_54
20.7628985,92.42260815050928,25,55,25_55
20.7718915,91.96924095663286,26,1,26_1
20.7718915,91.97763664540835,26,2,26_2
20.7718915,91.98603233418383,26,3,26_3
20.7718915,91.99442802295933,26,4,26_4
20.7718915,92.00282371173482,26,5,26_5
20.7718915,92.0112194005103,26,6,26_6
20.7718915,92.0196150892858,26,7,26_7
20.7718915,92.02801077806129,26,8,26_8
20.7718915,92.03640646683678,26,9,26_9
20.7718915,92.04480215561226,26,10,26_10
20.7718915,92.05319784438775,26,11,26_11
20.7718915,92.06159353316325,26,12,26_12
20.7718915,92.06998922193873,26,13,26_13
20.7718915,92.07838491071422,26,14,26_14
20.7718915,92.08678059948971,26,15,26_15
20.7718915,92.0951762882652,26,16,26_16
20.7718915,92.10357197704069,26,17,26_17
20.7718915,92.11196766581618,26,18,26_18
20.7718915,92.12036335459166,26,19,26_19
20.7718915,92.12875904336715,26,20,26_20
20.7718915,92.13715473214265,26,21,26_21
20.7718915,92.14555042091814,26,22,26_22
20.7718915,92.15394610969362,26,23,26_23
20.7718915,92.16234179846911,26,24,26_24
20.7718915,92.17073748724461,26,25,26_25
20.7718915,92.17913317602009,26,26,26_26
20.7718915,92.18752886479558,26,27,26_27
20.7718915,92.19592455357107,26,28,26_28
20.7718915,92.20432024234655,26,29,26_29
20.7718915,92.21271593112205,26,30,26_30
20.7718915,92.22111161989754,26,31,26_31
20.7718915,92.22950730867304,26,32,26_32
20.7718915,92.23790299744851,26,33,26_33
20.7718915,92.24629868622401,26,34,26_34
20.7718915,92.2546943749995,26,35,26_35
20.7718915,92.26309006377498,26,36,26_36
20.7718915,92.27148575255048,26,37,26_37
20.7718915,92.27988144132597,26,38,26_38
20.7718915,92.28827713010145,26,39,26_39
20.7718915,92.29667281887694,26,40,26_40
20.7718915,92.30506850765244,26,41,26_41
20.7718915,92.31346419642792,26,42,26_42
20.7718915,92.32185988520341,26,43,26_43
20.7718915,92.3302555739789,26,44,26_44
20.7718915,92.3386512627544,26,45,26_45
20.7718915,92.34704695152988,26,46,26_46
20.7718915,92.35544264030537,26,47,26_47
20.7718915,92.36383832908086,26,48,26_48
20.7718915,92.37223401785634,26,49,26_49
20.7718915,92.38062970663184,26,50,26_50
20.7718915,92.38902539540733,26,51,26_51
20.7718915,92.39742108418281,26,52,26_52
20.7718915,92.4058167729583,26,53,26_53
20.7718915,92.4142124617338,26,54,26_54
20.7718915,92.42260815050928,26,55,26_55
20.7808845,91.96924095663286,27,1,27_1
20.7808845,91.97763664540835,27,2,27_2
20.7808845,91.98603233418383,27,3,27_3
20.7808845,91.99442802295933,27,4,27_4
20.7808845,92.00282371173482,27,5,27_5
20.7808845,92.0112194005103,27,6,27_6
20.7808845,92.0196150892858,27,7,27_7
20.7808845,92.02801077806129,27,8,27_8
20.7808845,92.03640646683678,27,9,27_9
20.7808845,92.04480215561226,27,10,27_10
20.7808845,92.05319784438775,27,11,27_11
20.7808845,92.06159353316325,27,12,27_12
20.7808845,92.06998922193873,27,13,27_13
20.7808845,92.07838491071422,27,14,27_14
20.7808845,92.08678059948971,27,15,27_15
20.7808845,92.0951762882652,27,16,27_16
20.7808845,92.10357197704069,27,17,27_17
20.7808845,92.11196766581618,27,18,27_18
20.7808845,92.12036335459166,27,19,27_19
20.7808845,92.12875904336715,27,20,27_20
20.7808845,92.13715473214265,27,21,27_21
20.7808845,92.14555042091814,27,22,27_22
20.7808845,92.15394610969362,27,23,27_23
20.7808845,92.16234179846911,27,24,27_24
20.7808845,92.17073748724461,27,25,27_25
20.7808845,92.17913317602009,27,26,27_26
20.7808845,92.18752886479558,27,27,27_27
20.7808845,92.19592455357107,27,28,27_28
20.7808845,92.20432024234655,27,29,27_29
20.7808845,92.21271593112205,27,30,27_30
20.7808845,92.22111161989754,27,31,27_31
20.7808845,92.22950730867304,27,32,27_32
20.7808845,92.23790299744851,27,33,27_33
20.7808845,92.24629868622401,27,34,27_34
20.7808845,92.2546943749995,27,35,27_35
20.7808845,92.26309006377498,27,36,27_36
20.7808845,92.27148575255048,27,37,27_37
20.7808845,92.27988144132597,27,38,27_38
20.7808845,92.28827713010145,27,39,27_39
20.7808845,92.29667281887694,27,40,27_40
20.7808845,92.30506850765244,27,41,27_41
20.7808845,92.31346419642792,27,42,27_42
20.7808845,92.32185988520341,27,43,27_43
20.7808845,92.3302555739789,27,44,27_44
20.7808845,92.3386512627544,27,45,27_45
20.7808845,92.34704695152988,27,46,27_46
20.7808845,92.35544264030537,27,47,27_47
20.7808845,92.36383832908086,27,48,27_48
20.7808845,92.37223401785634,27,49,27_49
20.7808845,92.38062970663184,27,50,27_50
20.7808845,92.38902539540733,27,51,27_51
20.7808845,92.39742108418281,27,52,27_52
20.7808845,92.4058167729583,27,53,27_53
20.7808845,92.4142124617338,27,54,27_54
20.7808845,92.42260815050928,27,55,27_55
20.7898775,91.96924095663286,28,1,28_1
20.7898775,91.97763664540835,28,2,28_2
20.7898775,91.98603233418383,28,3,28_3
20.7898775,91.99442802295933,28,4,28_4
20.7898775,92.00282371173482,28,5,28_5
20.7898775,92.0112194005103,28,6,28_6
20.7898775,92.0196150892858,28,7,28_7
20.7898775,92.02801077806129,28,8,28_8
20.7898775,92.03640646683678,28,9,28_9
20.7898775,92.04480215561226,28,10,28_10
20.7898775,92.05319784438775,28,11,28_11
20.7898775,92.06159353316325,28,12,28_12
20.7898775,92.06998922193873,28,13,28_13
20.7898775,92.07838491071422,28,14,28_14
20.7898775,92.08678059948971,28,15,28_15
20.7898775,92.0951762882652,28,16,28_16
20.7898775,92.10357197704069,28,17,28_17
20.7898775,92.11196766581618,28,18,28_18
20.7898775,92.12036335459166,28,19,28_19
20.7898775,92.12875904336715,28,20,28_20
20.7898775,92.13715473214265,28,21,28_21
20.7898775,92.14555042091814,28,22,28_22
20.7898775,92.15394610969362,28,23,28_23
20.7898775,92.16234179846911,28,24,28_24
20.7898775,92.17073748724461,28,25,28_25
20.7898775,92.17913317602009,28,26,28_26
20.7898775,92.18752886479558,28,27,28_27
20.7898775,92.19592455357107,28,28,28_28
20.7898775,92.20432024234655,28,29,28_29
20.7898775,92.21271593112205,28,30,28_30
20.7898775,92.22111161989754,28,31,28_31
20.7898775,92.22950730867304,28,32,28_32
20.7898775,92.23790299744851,28,33,28_33
20.7898775,92.24629868622401,28,34,28_34
20.7898775,92.2546943749995,28,35,28_35
20.7898775,92.26309006377498,28,36,28_36
20.7898775,92.27148575255048,28,37,28_37
20.7898775,92.27988144132597,28,38,28_38
20.7898775,92.28827713010145,28,39,28_39
20.7898775,92.29667281887694,28,40,28_40
20.7898775,92.30506850765244,28,41,28_41
20.7898775,92.31346419642792,28,42,28_42
20.7898775,92.32185988520341,28,43,28_43
20.7898775,92.3302555739789,28,44,28_44
20.7898775,92.3386512627544,28,45,28_45
20.7898775,92.34704695152988,28,46,28_46
20.7898775,92.35544264030537,28,47,28_47
20.7898775,92.36383832908086,28,48,28_48
20.7898775,92.37223401785634,28,49,28_49
20.7898775,92.38062970663184,28,50,28_50
20.7898775,92.38902539540733,28,51,28_51
20.7898775,92.39742108418281,28,52,28_52
20.7898775,92.4058167729583,28,53,28_53
20.7898775,92.4142124617338,28,54,28_54
20.7898775,92.42260815050928,28,55,28_55
20.7988705,91.96924095663286,29,1,29_1
20.7988705,91.97763664540835,29,2,29_2
20.7988705,91.98603233418383,29,3,29_3
20.7988705,91.99442802295933,29,4,29_4
20.7988705,92.00282371173482,29,5,29_5
20.7988705,92.0112194005103,29,6,29_6
20.7988705,92.0196150892858,29,7,29_7
20.7988705,92.02801077806129,29,8,29_8
20.7988705,92.03640646683678,29,9,29_9
20.7988705,92.04480215561226,29,10,29_10
20.7988705,92.05319784438775,29,11,29_11
20.7988705,92.06159353316325,29,12,29_12
20.7988705,92.06998922193873,29,13,29_13
20.7988705,92.07838491071422,29,14,29_14
20.7988705,92.08678059948971,29,15,29_15
20.7988705,92.0951762882652,29,16,29_16
20.7988705,92.10357197704069,29,17,29_17
20.7988705,92.11196766581618,29,18,29_18
20.7988705,92.12036335459166,29,19,29_19
20.7988705,92.12875904336715,29,20,29_20
20.7988705,92.13715473214265,29,21,29_21
20.7988705,92.14555042091814,29,22,29_22
20.7988705,92.15394610969362,29,23,29_23
20.7988705,92.16234179846911,29,24,29_24
20.7988705,92.17073748724461,29,25,29_25
20.7988705,92.17913317602009,29,26,29_26
20.7988705,92.18752886479558,29,27,29_27
20.7988705,92.19592455357107,29,28,29_28
20.7988705,92.20432024234655,29,29,29_29
20.7988705,92.21271593112205,29,30,29_30
20.7988705,92.22111161989754,29,31,29_31
20.7988705,92.22950730867304,29,32,29_32
20.7988705,92.23790299744851,29,33,29_33
20.7988705,92.24629868622401,29,34,29_34
20.7988705,92.2546943749995,29,35,29_35
20.7988705,92.26309006377498,29,36,29_36
20.7988705,92.27148575255048,29,37,29_37
20.7988705,92.27988144132597,29,38,29_38
20.7988705,92.28827713010145,29,39,29_39
20.7988705,92.29667281887694,29,40,29_40
20.7988705,92.30506850765244,29,41,29_41
20.7988705,92.31346419642792,29,42,29_42
20.7988705,92.32185988520341,29,43,29_43
20.7988705,92.3302555739789,29,44,29_44
20.7988705,92.3386512627544,29,45,29_45
20.7988705,92.34704695152988,29,46,29_46
20.7988705,92.35544264030537,29,47,29_47
20.7988705,92.36383832908086,29,48,29_48
20.7988705,92.37223401785634,29,49,29_49
20.7988705,92.38062970663184,29,50,29_50
20.7988705,92.38902539540733,29,51,29_51
20.7988705,92.39742108418281,29,52,29_52
20.7988705,92.4058167729583,29,53,29_53
20.7988705,92.4142124617338,29,54,29_54
20.7988705,92.42260815050928,29,55,29_55
20.8078635,91.96924095663286,30,1,30_1
20.8078635,91.97763664540835,30,2,30_2
20.8078635,91.98603233418383,30,3,30_3
20.8078635,91.99442802295933,30,4,30_4
20.8078635,92.00282371173482,30,5,30_5
20.8078635,92.0112194005103,30,6,30_6
20.8078635,92.0196150892858,30,7,30_7
20.8078635,92.02801077806129,30,8,30_8
20.8078635,92.03640646683678,30,9,30_9
20.8078635,92.04480215561226,30,10,30_10
20.8078635,92.05319784438775,30,11,30_11
20.8078635,92.06159353316325,30,12,30_12
20.8078635,92.06998922193873,30,13,30_13
20.8078635,92.07838491071422,30,14,30_14
20.8078635,92.08678059948971,30,15,30_15
20.8078635,92.0951762882652,30,16,30_16
20.8078635,92.10357197704069,30,17,30_17
20.8078635,92.11196766581618,30,18,30_18
20.8078635,92.12036335459166,30,19,30_19
20.8078635,92.12875904336715,30,20,30_20
20.8078635,92.13715473214265,30,21,30_21
20.8078635,92.14555042091814,30,22,30_22
20.8078635,92.15394610969362,30,23,30_23
20.8078635,92.16234179846911,30,24,30_24
20.8078635,92.17073748724461,30,25,30_25
20.8078635,92.17913317602009,30,26,30_26
20.8078635,92.18752886479558,30,27,30_27
20.8078635,92.19592455357107,30,28,30_28
20.8078635,92.20432024234655,30,29,30_29
20.8078635,92.21271593112205,30,30,30_30
20.8078635,92.22111161989754,30,31,30_31
20.8078635,92.22950730867304,30,32,30_32
20.8078635,92.23790299744851,30,33,30_33
20.8078635,92.24629868622401,30,34,30_34
20.8078635,92.2546943749995,30,35,30_35
20.8078635,92.26309006377498,30,36,30_36
20.8078635,92.27148575255048,30,37,30_37
20.8078635,92.27988144132597,30,38,30_38
20.8078635,92.28827713010145,30,39,30_39
20.8078635,92.29667281887694,30,40,30_40
20.8078635,92.30506850765244,30,41,30_41
20.8078635,92.31346419642792,30,42,30_42
20.8078635,92.32185988520341,30,43,30_43
20.8078635,92.3302555739789,30,44,30_44
20.8078635,92.3386512627544,30,45,30_45
20.8078635,92.34704695152988,30,46,30_46
20.8078635,92.35544264030537,30,47,30_47
20.8078635,92.36383832908086,30,48,30_48
20.8078635,92.37223401785634,30,49,30_49
20.8078635,92.38062970663184,30,50,30_50
20.8078635,92.38902539540733,30,51,30_51
20.8078635,92.39742108418281,30,52,30_52
20.8078635,92.4058167729583,30,53,30_53
20.8078635,92.4142124617338,30,54,30_54
20.8078635,92.42260815050928,30,55,30_55
20.8168565,91.96924095663286,31,1,31_1
20.8168565,91.97763664540835,31,2,31_2
20.8168565,91.98603233418383,31,3,31_3
20.8168565,91.99442802295933,31,4,31_4
20.8168565,92.00282371173482,31,5,31_5
20.8168565,92.0112194005103,31,6,31_6
20.8168565,92.0196150892858,31,7,31_7
20.8168565,92.02801077806129,31,8,31_8
20.8168565,92.03640646683678,31,9,31_9
20.8168565,92.04480215561226,31,10,31_10
20.8168565,92.05319784438775,31,11,31_11
20.8168565,92.06159353316325,31,12,31_12
20.8168565,92.06998922193873,31,13,31_13
20.8168565,92.07838491071422,31,14,31_14
20.8168565,92.08678059948971,31,15,31_15
20.8168565,92.0951762882652,31,16,31_16
20.8168565,92.10357197704069,31,17,31_17
20.8168565,92.11196766581618,31,18,31_18
20.8168565,92.12036335459166,31,19,31_19
20.8168565,92.12875904336715,31,20,31_20
20.8168565,92.13715473214265,31,21,31_21
20.8168565,92.14555042091814,31,22,31_22
20.8168565,92.15394610969362,31,23,31_23
20.8168565,92.16234179846911,31,24,31_24
20.8168565,92.17073748724461,31,25,31_25
20.8168565,92.17913317602009,31,26,31_26
20.8168565,92.18752886479558,31,27,31_27
20.8168565,92.19592455357107,31,28,31_28
20.8168565,92.20432024234655,31,29,31_29
20.8168565,92.21271593112205,31,30,31_30
20.8168565,92.22111161989754,31,31,31_31
20.8168565,92.22950730867304,31,32,31_32
20.8168565,92.23790299744851,31,33,31_33
20.8168565,92.24629868622401,31,34,31_34
20.8168565,92.2546943749995,31,35,31_35
20.8168565,92.26309006377498,31,36,31_36
20.8168565,92.27148575255048,31,37,31_37
20.8168565,92.27988144132597,31,38,31_38
20.8168565,92.28827713010145,31,39,31_39
20.8168565,92.29667281887694,31,40,31_40
20.8168565,92.30506850765244,31,41,31_41
20.8168565,92.31346419642792,31,42,31_42
20.8168565,92.32185988520341,31,43,31_43
20.8168565,92.3302555739789,31,44,31_44
20.8168565,92.3386512627544,31,45,31_45
20.8168565,92.34704695152988,31,46,31_46
20.8168565,92.35544264030537,31,47,31_47
20.8168565,92.36383832908086,31,48,31_48
20.8168565,92.37223401785634,31,49,31_49
20.8168565,92.38062970663184,31,50,31_50
20.8168565,92.38902539540733,31,51,31_51
20.8168565,92.39742108418281,31,52,31_52
20.8168565,92.4058167729583,31,53,31_53
20.8168565,92.4142124617338,31,54,31_54
20.8168565,92.42260815050928,31,55,31_55
20.8258495,91.96924095663286,32,1,32_1
20.8258495,91.97763664540835,32,2,32_2
20.8258495,91.98603233418383,32,3,32_3
20.8258495,91.99442802295933,32,4,32_4
20.8258495,92.00282371173482,32,5,32_5
20.8258495,92.0112194005103,32,6,32_6
20.8258495,92.0196150892858,32,7,32_7
20.8258495,92.02801077806129,32,8,32_8
20.8258495,92.03640646683678,32,9,32_9
20.8258495,92.04480215561226,32,10,32_10
20.8258495,92.05319784438775,32,11,32_11
20.8258495,92.06159353316325,32,12,32_12
20.8258495,92.06998922193873,32,13,32_13
20.8258495,92.07838491071422,32,14,32_14
20.8258495,92.08678059948971,32,15,32_15
20.8258495,92.0951762882652,32,16,32_16
20.8258495,92.10357197704069,32,17,32_17
20.8258495,92.11196766581618,32,18,32_18
20.8258495,92.12036335459166,32,19,32_19
20.8258495,92.12875904336715,32,20,32_20
20.8258495,92.13715473214265,32,21,32_21
20.8258495,92.14555042091814,32,22,32_22
20.8258495,92.15394610969362,32,23,32_23
20.8258495,92.16234179846911,32,24,32_24
20.8258495,92.17073748724461,32,25,32_25
20.8258495,92.17913317602009,32,26,32_26
20.8258495,92.18752886479558,32,27,32_27
20.8258495,92.19592455357107,32,28,32_28
20.8258495,92.20432024234655,32,29,32_29
20.8258495,92.21271593112205,32,30,32_30
20.8258495,92.22111161989754,32,31,32_31
20.8258495,92.22950730867304,32,32,32_32
20.8258495,92.23790299744851,32,33,32_33
20.8258495,92.24629868622401,32,34,32_34
20.8258495,92.2546943749995,32,35,32_35
20.8258495,92.26309006377498,32,36,32_36
20.8258495,92.27148575255048,32,37,32_37
20.8258495,92.27988144132597,32,38,32_38
20.8258495,92.28827713010145,32,39,32_39
20.8258495,92.29667281887694,32,40,32_40
20.8258495,92.30506850765244,32,41,32_41
20.8258495,92.31346419642792,32,42,32_42
20.8258495,92.32185988520341,32,43,32_43
20.8258495,92.3302555739789,32,44,32_44
20.8258495,92.3386512627544,32,45,32_45
20.8258495,92.34704695152988,32,46,32_46
20.8258495,92.35544264030537,32,47,32_47
20.8258495,92.36383832908086,32,48,32_48
20.8258495,92.37223401785634,32,49,32_49
20.8258495,92.38062970663184,32,50,32_50
20.8258495,92.38902539540733,32,51,32_51
20.8258495,92.39742108418281,32,52,32_52
20.8258495,92.4058167729583,32,53,32_53
20.8258495,92.4142124617338,32,54,32_54
20.8258495,92.42260815050928,32,55,32_55
20.8348425,91.96924095663286,33,1,33_1
20.8348425,91.97763664540835,33,2,33_2
20.8348425,91.98603233418383,33,3,33_3
20.8348425,91.99442802295933,33,4,33_4
20.8348425,92.00282371173482,33,5,33_5
20.8348425,92.0112194005103,33,6,33_6
20.8348425,92.0196150892858,33,7,33_7
20.8348425,92.02801077806129,33,8,33_8
20.8348425,92.03640646683678,33,9,33_9
20.8348425,92.04480215561226,33,10,33_10
20.8348425,92.05319784438775,33,11,33_11
20.8348425,92.06159353316325,33,12,33_12
20.8348425,92.06998922193873,33,13,33_13
20.8348425,92.07838491071422,33,14,33_14
20.8348425,92.08678059948971,33,15,33_15
20.8348425,92.0951762882652,33,16,33_16
20.8348425,92.10357197704069,33,17,33_17
20.8348425,92.11196766581618,33,18,33_18
20.8348425,92.12036335459166,33,19,33_19
20.8348425,92.12875904336715,33,20,33_20
20.8348425,92.13715473214265,33,21,33_21
20.8348425,92.14555042091814,33,22,33_22
20.8348425,92.15394610969362,33,23,33_23
20.8348425,92.16234179846911,33,24,33_24
20.8348425,92.17073748724461,33,25,33_25
20.8348425,92.17913317602009,33,26,33_26
20.8348425,92.18752886479558,33,27,33_27
20.8348425,92.19592455357107,33,28,33_28
20.8348425,92.20432024234655,33,29,33_29
20.8348425,92.21271593112205,33,30,33_30
20.8348425,92.22111161989754,33,31,33_31
20.8348425,92.22950730867304,33,32,33_32
20.8348425,92.23790299744851,33,33,33_33
20.8348425,92.24629868622401,33,34,33_34
20.8348425,92.2546943749995,33,35,33_35
20.8348425,92.26309006377498,33,36,33_36
20.8348425,92.27148575255048,33,37,33_37
20.8348425,92.27988144132597,33,38,33_38
20.8348425,92.28827713010145,33,39,33_39
20.8348425,92.29667281887694,33,40,33_40
20.8348425,92.30506850765244,33,41,33_41
20.8348425,92.31346419642792,33,42,33_42
20.8348425,92.32185988520341,33,43,33_43
20.8348425,92.3302555739789,33,44,33_44
20.8348425,92.3386512627544,33,45,33_45
20.8348425,92.34704695152988,33,46,33_46
20.8348425,92.35544264030537,33,47,33_47
20.8348425,92.36383832908086,33,48,33_48
20.8348425,92.37223401785634,33,49,33_49
20.8348425,92.38062970663184,33,50,33_50
20.8348425,92.38902539540733,33,51,33_51
20.8348425,92.39742108418281,33,52,33_52
20.8348425,92.4058167729583,33,53,33_53
20.8348425,92.4142124617338,33,54,33_54
20.8348425,92.42260815050928,33,55,33_55
20.8438355,91.96924095663286,34,1,34_1
20.8438355,91.97763664540835,34,2,34_2
20.8438355,91.98603233418383,34,3,34_3
20.8438355,91.99442802295933,34,4,34_4
20.8438355,92.00282371173482,34,5,34_5
20.8438355,92.0112194005103,34,6,34_6
20.8438355,92.0196150892858,34,7,34_7
20.8438355,92.02801077806129,34,8,34_8
20.8438355,92.03640646683678,34,9,34_9
20.8438355,92.04480215561226,34,10,34_10
20.8438355,92.05319784438775,34,11,34_11
20.8438355,92.06159353316325,34,12,34_12
20.8438355,92.06998922193873,34,13,34_13
20.8438355,92.07838491071422,34,14,34_14
20.8438355,92.08678059948971,34,15,34_15
20.8438355,92.0951762882652,34,16,34_16
20.8438355,92.10357197704069,34,17,34_17
20.8438355,92.11196766581618,34,18,34_18
20.8438355,92.12036335459166,34,19,34_19
20.8438355,92.12875904336715,34,20,34_20
20.8438355,92.13715473214265,34,21,34_21
20.8438355,92.14555042091814,34,22,34_22
20.8438355,92.15394610969362,34,23,34_23
20.8438355,92.16234179846911,34,24,34_24
20.8438355,92.17073748724461,34,25,34_25
20.8438355,92.17913317602009,34,26,34_26
20.8438355,92.18752886479558,34,27,34_27
20.8438355,92.19592455357107,34,28,34_28
20.8438355,92.20432024234655,34,29,34_29
20.8438355,92.21271593112205,34,30,34_30
20.8438355,92.22111161989754,34,31,34_31
20.8438355,92.22950730867304,34,32,34_32
20.8438355,92.23790299744851,34,33,34_33
20.8438355,92.24629868622401,34,34,34_34
20.8438355,92.2546943749995,34,35,34_35
20.8438355,92.26309006377498,34,36,34_36
20.8438355,92.27148575255048,34,37,34_37
20.8438355,92.27988144132597,34,38,34_38
20.8438355,92.28827713010145,34,39,34_39
20.8438355,92.29667281887694,34,40,34_40
20.8438355,92.30506850765244,34,41,34_41
20.8438355,92.31346419642792,34,42,34_42
20.8438355,92.32185988520341,34,43,34_43
20.8438355,92.3302555739789,34,44,34_44
20.8438355,92.3386512627544,34,45,34_45
20.8438355,92.34704695152988,34,46,34_46
20.8438355,92.35544264030537,34,47,34_47
20.8438355,92.36383832908086,34,48,34_48
20.8438355,92.37223401785634,34,49,34_49
20.8438355,92.38062970663184,34,50,34_50
20.8438355,92.38902539540733,34,51,34_51
20.8438355,92.39742108418281,34,52,34_52
20.8438355,92.4058167729583,34,53,34_53
20.8438355,92.4142124617338,34,54,34_54
20.8438355,92.42260815050928,34,55,34_55
20.8528285,91.96924095663286,35,1,35_1
20.8528285,91.97763664540835,35,2,35_2
20.8528285,91.98603233418383,35,3,35_3
20.8528285,91.99442802295933,35,4,35_4
20.8528285,92.00282371173482,35,5,35_5
20.8528285,92.0112194005103,35,6,35_6
20.8528285,92.0196150892858,35,7,35_7
20.8528285,92.02801077806129,35,8,35_8
20.8528285,92.03640646683678,35,9,35_9
20.8528285,92.04480215561226,35,10,35_10
20.8528285,92.05319784438775,35,11,35_11
20.8528285,92.06159353316325,35,12,35_12
20.8528285,92.06998922193873,35,13,35_13
20.8528285,92.07838491071422,35,14,35_14
20.8528285,92.08678059948971,35,15,35_15
20.8528285,92.0951762882652,35,16,35_16
20.8528285,92.10357197704069,35,17,35_17
20.8528285,92.11196766581618,35,18,35_18
20.8528285,92.12036335459166,35,19,35_19
20.8528285,92.12875904336715,35,20,35_20
20.8528285,92.13715473214265,35,21,35_21
20.8528285,92.14555042091814,35,22,35_22
20.8528285,92.15394610969362,35,23,35_23
20.8528285,92.16234179846911,35,24,35_24
20.8528285,92.17073748724461,35,25,35_25
20.8528285,92.17913317602009,35,26,35_26
20.8528285,92.18752886479558,35,27,35_27
20.8528285,92.19592455357107,35,28,35_28
20.8528285,92.20432024234655,35,29,35_29
20.8528285,92.21271593112205,35,30,35_30
20.8528285,92.22111161989754,35,31,35_31
20.8528285,92.22950730867304,35,32,35_32
20.8528285,92.23790299744851,35,33,35_33
20.8528285,92.24629868622401,35,34,35_34
20.8528285,92.2546943749995,35,35,35_35
20.8528285,92.26309006377498,35,36,35_36
20.8528285,92.27148575255048,35,37,35_37
20.8528285,92.27988144132597,35,38,35_38
20.8528285,92.28827713010145,35,39,35_39
20.8528285,92.29667281887694,35,40,35_40
20.8528285,92.30506850765244,35,41,35_41
20.8528285,92.31346419642792,35,42,35_42
20.8528285,92.32185988520341,35,43,35_43
20.8528285,92.3302555739789,35,44,35_44
20.8528285,92.3386512627544,35,45,35_45
20.8528285,92.34704695152988,35,46,35_46
20.8528285,92.35544264030537,35,47,35_47
20.8528285,92.36383832908086,35,48,35_48
20.8528285,92.37223401785634,35,49,35_49
20.8528285,92.38062970663184,35,50,35_50
20.8528285,92.38902539540733,35,51,35_51
20.8528285,92.39742108418281,35,52,35_52
20.8528285,92.4058167729583,35,53,35_53
20.8528285,92.4142124617338,35,54,35_54
20.8528285,92.42260815050928,35,55,35_55
20.8618215,91.96924095663286,36,1,36_1
20.8618215,91.97763664540835,36,2,36_2
20.8618215,91.98603233418383,36,3,36_3
20.8618215,91.99442802295933,36,4,36_4
20.8618215,92.00282371173482,36,5,36_5
20.8618215,92.0112194005103,36,6,36_6
20.8618215,92.0196150892858,36,7,36_7
20.8618215,92.02801077806129,36,8,36_8
20.8618215,92.03640646683678,36,9,36_9
20.8618215,92.04480215561226,36,10,36_10
20.8618215,92.05319784438775,36,11,36_11
20.8618215,92.06159353316325,36,12,36_12
20.8618215,92.06998922193873,36,13,36_13
20.8618215,92.07838491071422,36,14,36_14
20.8618215,92.08678059948971,36,15,36_15
20.8618215,92.0951762882652,36,16,36_16
20.8618215,92.10357197704069,36,17,36_17
20.8618215,92.11196766581618,36,18,36_18
20.8618215,92.12036335459166,36,19,36_19
20.8618215,92.12875904336715,36,20,36_20
20.8618215,92.13715473214265,36,21,36_21
20.8618215,92.14555042091814,36,22,36_22
20.8618215,92.15394610969362,36,23,36_23
20.8618215,92.16234179846911,36,24,36_24
20.8618215,92.17073748724461,36,25,36_25
20.8618215,92.17913317602009,36,26,36_26
20.8618215,92.18752886479558,36,27,36_27
20.8618215,92.19592455357107,36,28,36_28
20.8618215,92.20432024234655,36,29,36_29
20.8618215,92.21271593112205,36,30,36_30
20.8618215,92.22111161989754,36,31,36_31
20.8618215,92.22950730867304,36,32,36_32
20.8618215,92.23790299744851,36,33,36_33
20.8618215,92.24629868622401,36,34,36_34
20.8618215,92.2546943749995,36,35,36_35
20.8618215,92.26309006377498,36,36,36_36
20.8618215,92.27148575255048,36,37,36_37
20.8618215,92.27988144132597,36,38,36_38
20.8618215,92.28827713010145,36,39,36_39
20.8618215,92.29667281887694,36,40,36_40
20.8618215,92.30506850765244,36,41,36_41
20.8618215,92.31346419642792,36,42,36_42
