lat_center,lon_center,lat_bin,lon_bin,grid_id,geometry,union,landcover,elev,slope,total_pop,pop_cell,dist_to_coast_km,hazard_score,hazard_class
20.79214655,92.31346419642792,14,42,14_42,POINT (92.31346419642792 20.79214655),sabrang,0,-32768.0,-32768.0,58358,6398,1.590670897331861,0.3860003989815544,3
20.79214655,92.3218598852034,14,43,14_43,POINT (92.3218598852034 20.79214655),sabrang,0,-32768.0,-32768.0,58358,176,1.2740815270691728,0.43973797249423857,2
20.79214655,92.3302555739789,14,44,14_44,POINT (92.3302555739789 20.79214655),sabrang,0,-32768.0,-32768.0,58358,1008,0.3761710065369475,0.7266538789510183,1
20.80113955,92.29667281887694,15,40,15_40,POINT (92.29667281887694 20.80113955),sabrang,0,-32768.0,-32768.0,58358,28,0.24885520949411716,0.8007333375380459,1
20.80113955,92.30506850765244,15,41,15_41,POINT (92.30506850765244 20.80113955),sabrang,0,-32768.0,-32768.0,58358,2,1.1534444104496817,0.4643723307402118,2
20.80113955,92.31346419642792,15,42,15_42,POINT (92.31346419642792 20.80113955),sabrang,0,-32768.0,-32768.0,58358,127,1.9861618770243146,0.3348780277767432,3
20.80113955,92.3218598852034,15,43,15_43,POINT (92.3218598852034 20.80113955),sabrang,0,-32768.0,-32768.0,58358,184,1.4141787110804538,0.41421954199590094,2
20.80113955,92.3302555739789,15,44,15_44,POINT (92.3302555739789 20.80113955),sabrang,0,-32768.0,-32768.0,58358,570,0.7465169431534123,0.5725681642655333,2
20.80113955,92.3386512627544,15,45,15_45,POINT (92.3386512627544 20.80113955),sabrang,0,-32768.0,-32768.0,58358,6830,0.2394531977899313,0.8068073903743197,1
20.81013255,92.29667281887694,16,40,16_40,POINT (92.29667281887694 20.81013255),sabrang,0,-32768.0,-32768.0,58358,4581,0.6484846964964461,0.6066177029882763,2
20.81013255,92.30506850765244,16,41,16_41,POINT (92.30506850765244 20.81013255),sabrang,0,-32768.0,-32768.0,58358,702,1.4772248741141971,0.4036775225574056,2
20.81013255,92.31346419642792,16,42,16_42,POINT (92.31346419642792 20.81013255),sabrang,0,-32768.0,-32768.0,58358,15,2.3035052800909375,0.3027087639383075,3
20.81013255,92.3218598852034,16,43,16_43,POINT (92.3218598852034 20.81013255),sabrang,0,-32768.0,-32768.0,58358,4,1.8109493511507624,0.35575169634081605,3
20.81013255,92.3302555739789,16,44,16_44,POINT (92.3302555739789 20.81013255),sabrang,0,-32768.0,-32768.0,58358,286,0.9059970562546842,0.5246597819857165,2
20.81013255,92.3386512627544,16,45,16_45,POINT (92.3386512627544 20.81013255),sabrang,0,-32768.0,-32768.0,58358,2030,0.0010447613601371124,0.9989563290269681,1
20.81912555,92.28827713010143,17,39,17_39,POINT (92.28827713010143 20.81912555),sabrang,0,-32768.0,-32768.0,58358,149,0.1320343542137137,0.8833654175580017,1
20.81912555,92.29667281887694,17,40,17_40,POINT (92.29667281887694 20.81912555),sabrang,0,-32768.0,-32768.0,58358,38,0.9886360105318279,0.5028572321450452,2
20.81912555,92.30506850765244,17,41,17_41,POINT (92.30506850765244 20.81912555),sabrang,0,-32768.0,-32768.0,58358,11,1.840426090556036,0.35205985585220495,3
20.81912555,92.31346419642792,17,42,17_42,POINT (92.31346419642792 20.81912555),sabrang,0,-32768.0,-32768.0,58358,1510,2.477768423717523,0.2875407094906741,3
20.81912555,92.3218598852034,17,43,17_43,POINT (92.3218598852034 20.81912555),sabrang,0,-32768.0,-32768.0,58358,0,1.5728080302849108,0.3886803788813038,3
20.81912555,92.3302555739789,17,44,17_44,POINT (92.3302555739789 20.81912555),sabrang,0,-32768.0,-32768.0,58358,1113,0.66758861982489,0.5996682803610209,2
20.82811855,92.28827713010143,18,39,18_39,POINT (92.28827713010143 20.82811855),sabrang,0,-32768.0,-32768.0,58358,1502,0.61659275483505,0.6185849819066124,2
20.82811855,92.29667281887694,18,40,18_40,POINT (92.29667281887694 20.82811855),sabrang,0,-32768.0,-32768.0,58358,2493,1.4597898151694368,0.40653880011740656,2
20.82811855,92.30506850765244,18,41,18_41,POINT (92.30506850765244 20.82811855),sabrang,0,-32768.0,-32768.0,58358,183,2.2407920236088112,0.3085665456823859,3
20.82811855,92.31346419642792,18,42,18_42,POINT (92.31346419642792 20.82811855),sabrang,0,-32768.0,-32768.0,58358,1233,2.239987993545685,0.3086431190461446,3
20.82811855,92.3218598852034,18,43,18_43,POINT (92.3218598852034 20.82811855),sabrang,0,-32768.0,-32768.0,58358,2931,1.3344348667718016,0.4283692015716252,2
20.82811855,92.3302555739789,18,44,18_44,POINT (92.3302555739789 20.82811855),sabrang,0,-32768.0,-32768.0,58358,27,0.4294744733361261,0.699557787601612,1
20.83711155,92.27988144132595,19,38,19_38,POINT (92.27988144132595 20.83711155),teknaf,0,-32768.0,-32768.0,47708,1428,0.26822788030605227,0.7885018264688183,1
20.83711155,92.28827713010143,19,39,19_39,POINT (92.28827713010143 20.83711155),sabrang,0,-32768.0,-32768.0,58358,1500,1.1406086479321542,0.46715685324639245,2
20.83711155,92.29667281887694,19,40,19_40,POINT (92.29667281887694 20.83711155),sabrang,0,-32768.0,-32768.0,58358,518,1.9274201275811904,0.34159770597268513,3
20.83711155,92.30506850765244,19,41,19_41,POINT (92.30506850765244 20.83711155),sabrang,0,-32768.0,-32768.0,58358,1,2.7266902582266197,0.26833461616309895,3
20.83711155,92.31346419642792,19,42,19_42,POINT (92.31346419642792 20.83711155),teknaf,0,-32768.0,-32768.0,47708,2,1.927660656185761,0.3415696412380075,3
20.83711155,92.3218598852034,19,43,19_43,POINT (92.3218598852034 20.83711155),teknaf,0,-32768.0,-32768.0,47708,187,1.0431060163067618,0.48945086158948253,2
20.83711155,92.3302555739789,19,44,19_44,POINT (92.3302555739789 20.83711155),teknaf,0,-32768.0,-32768.0,47708,3418,0.1585631976283802,0.8631380679509201,1
20.84610455,92.27988144132595,20,38,20_38,POINT (92.27988144132595 20.84610455),teknaf,0,-32768.0,-32768.0,47708,319,0.711699861850523,0.5842145707243894,2
20.84610455,92.28827713010143,20,39,20_39,POINT (92.28827713010143 20.84610455),teknaf,0,-32768.0,-32768.0,47708,99,1.4717042766096182,0.40457914381718746,2
20.84610455,92.29667281887694,20,40,20_40,POINT (92.29667281887694 20.84610455),teknaf,0,-32768.0,-32768.0,47708,159,2.320583261845771,0.3011519125239891,3
20.84610455,92.30506850765244,20,41,20_41,POINT (92.30506850765244 20.84610455),teknaf,0,-32768.0,-32768.0,47708,4150,2.498520672853759,0.2858350981771663,3
20.84610455,92.31346419642792,20,42,20_42,POINT (92.31346419642792 20.84610455),teknaf,0,-32768.0,-32768.0,47708,812,1.613847647532351,0.3825777684265828,3
20.84610455,92.3218598852034,20,43,20_43,POINT (92.3218598852034 20.84610455),teknaf,0,-32768.0,-32768.0,47708,3923,0.7291746222109425,0.5783105923225894,2
20.85509755,92.27148575255048,21,37,21_37,POINT (92.27148575255048 20.85509755),teknaf,0,-32768.0,-32768.0,47708,6748,0.4956307992106317,0.6686142064791544,1
20.85509755,92.27988144132595,21,38,21_38,POINT (92.27988144132595 20.85509755),teknaf,0,-32768.0,-32768.0,47708,4002,1.2050661705169439,0.45350112997541714,2
20.85509755,92.28827713010143,21,39,21_39,POINT (92.28827713010143 20.85509755),teknaf paurashava,0,-32768.0,-32768.0,25056,424,1.9939070342090024,0.3340117073021282,3
20.85509755,92.29667281887694,21,40,21_40,POINT (92.29667281887694 20.85509755),teknaf paurashava,0,-32768.0,-32768.0,25056,218,2.801744001740728,0.2630371743973618,3
20.85509755,92.30506850765244,21,41,21_41,POINT (92.30506850765244 20.85509755),teknaf paurashava,0,-32768.0,-32768.0,25056,4236,2.184730126309901,0.3139983484750355,3
20.85509755,92.31346419642792,21,42,21_42,POINT (92.31346419642792 20.85509755),teknaf,0,-32768.0,-32768.0,47708,0,1.3000401456675765,0.43477501985503575,2
20.85509755,92.3218598852034,21,43,21_43,POINT (92.3218598852034 20.85509755),teknaf,0,-32768.0,-32768.0,47708,730,0.41536161355753215,0.7065332212073248,1
20.86409055,92.26309006377498,22,36,22_36,POINT (92.26309006377498 20.86409055),teknaf,0,-32768.0,-32768.0,47708,60,0.1493409137337711,0.8700638670830751,1
20.86409055,92.27148575255048,22,37,22_37,POINT (92.27148575255048 20.86409055),teknaf,0,-32768.0,-32768.0,47708,10529,0.9613634923981529,0.5098494001116046,2
20.86409055,92.27988144132595,22,38,22_38,POINT (92.27988144132595 20.86409055),teknaf,0,-32768.0,-32768.0,47708,1130,1.7294423222228288,0.3663752085391607,3
20.86409055,92.28827713010143,22,39,22_39,POINT (92.28827713010143 20.86409055),teknaf paurashava,0,-32768.0,-32768.0,25056,554,2.562675867262636,0.28068789787726184,3
20.86409055,92.29667281887694,22,40,22_40,POINT (92.29667281887694 20.86409055),teknaf paurashava,0,-32768.0,-32768.0,25056,1036,2.7556619457574345,0.2662646464039835,3
20.86409055,92.30506850765244,22,41,22_41,POINT (92.30506850765244 20.86409055),teknaf paurashava,0,-32768.0,-32768.0,25056,1630,1.8709719651136134,0.3483140943734109,3
20.86409055,92.31346419642792,22,42,22_42,POINT (92.31346419642792 20.86409055),teknaf paurashava,0,-32768.0,-32768.0,25056,11,0.9862819844712892,0.5034531893346357,2
20.86409055,92.3218598852034,22,43,22_43,POINT (92.3218598852034 20.86409055),teknaf paurashava,0,-32768.0,-32768.0,25056,7614,0.1015920038289654,0.9077771048847058,1
20.87308355,92.26309006377498,23,36,23_36,POINT (92.26309006377498 20.87308355),teknaf,0,-32768.0,-32768.0,47708,88,0.6482028110636967,0.6067214503502955,2
20.87308355,92.27148575255048,23,37,23_37,POINT (92.27148575255048 20.87308355),teknaf,0,-32768.0,-32768.0,47708,2119,1.4491402645409686,0.40830654514898745,2
20.87308355,92.27988144132595,23,38,23_38,POINT (92.27988144132595 20.87308355),teknaf,0,-32768.0,-32768.0,47708,237,2.2526907526310915,0.3074377726167491,3
20.87308355,92.28827713010143,23,39,23_39,POINT (92.28827713010143 20.87308355),teknaf,0,-32768.0,-32768.0,47708,567,3.0499674645807895,0.24691556382750093,4
20.87308355,92.29667281887694,23,40,23_40,POINT (92.29667281887694 20.87308355),teknaf paurashava,0,-32768.0,-32768.0,25056,1800,2.441903784561147,0.2905368838273621,3
20.87308355,92.30506850765244,23,41,23_41,POINT (92.30506850765244 20.87308355),teknaf paurashava,0,-32768.0,-32768.0,25056,9,1.5572138039173256,0.3910506029914775,3
20.87308355,92.31346419642792,23,42,23_42,POINT (92.31346419642792 20.87308355),teknaf paurashava,0,-32768.0,-32768.0,25056,110,0.6725238232750018,0.5978988078279688,2
20.88207655,92.2546943749995,24,35,24_35,POINT (92.2546943749995 20.88207655),teknaf,0,-32768.0,-32768.0,47708,2,0.34774387827285563,0.7419807399025309,1
20.88207655,92.26309006377498,24,36,24_36,POINT (92.26309006377498 20.88207655),teknaf,0,-32768.0,-32768.0,47708,279,1.129445436570123,0.46960583390701494,2
20.88207655,92.27148575255048,24,37,24_37,POINT (92.27148575255048 20.88207655),teknaf,0,-32768.0,-32768.0,47708,480,1.9358671316547738,0.3406148695279542,3
20.88207655,92.27988144132595,24,38,24_38,POINT (92.27988144132595 20.88207655),teknaf,0,-32768.0,-32768.0,47708,584,2.758834689187119,0.26603989871559336,3
20.88207655,92.28827713010143,24,39,24_39,POINT (92.28827713010143 20.88207655),teknaf,0,-32768.0,-32768.0,47708,124,2.5555336458510682,0.2812517331025384,3
20.88207655,92.29667281887694,24,40,24_40,POINT (92.29667281887694 20.88207655),teknaf,0,-32768.0,-32768.0,47708,2227,1.881309318709457,0.34706443820752353,3
20.88207655,92.30506850765244,24,41,24_41,POINT (92.30506850765244 20.88207655),teknaf paurashava,0,-32768.0,-32768.0,25056,71,1.2068454520200915,0.45313549214994864,2
20.88207655,92.31346419642792,24,42,24_42,POINT (92.31346419642792 20.88207655),teknaf paurashava,0,-32768.0,-32768.0,25056,1071,0.35876566207871424,0.7359620778686334,1
20.89106955,92.246298686224,25,34,25_34,POINT (92.246298686224 20.89106955),teknaf,0,-32768.0,-32768.0,47708,300,0.18655599629213956,0.8427752277388451,1
20.89106955,92.2546943749995,25,35,25_35,POINT (92.2546943749995 20.89106955),teknaf,0,-32768.0,-32768.0,47708,9,0.8911555266844607,0.5287772400999624,2
20.89106955,92.26309006377498,25,36,25_36,POINT (92.26309006377498 20.89106955),teknaf,0,-32768.0,-32768.0,47708,1818,1.6997274720875197,0.3704077579455702,3
20.89106955,92.27148575255048,25,37,25_37,POINT (92.27148575255048 20.89106955),teknaf,0,-32768.0,-32768.0,47708,122,2.4354933283581586,0.2910790109081381,3
20.89106955,92.27988144132595,25,38,25_38,POINT (92.27988144132595 20.89106955),teknaf,0,-32768.0,-32768.0,47708,682,2.54063689896974,0.2824350614125333,3
20.89106955,92.28827713010143,25,39,25_39,POINT (92.28827713010143 20.89106955),teknaf,0,-32768.0,-32768.0,47708,1647,1.8664125718304119,0.3488681321828796,3
20.89106955,92.29667281887694,25,40,25_40,POINT (92.29667281887694 20.89106955),teknaf,0,-32768.0,-32768.0,47708,28,1.1921882446888008,0.45616520498309593,2
20.89106955,92.30506850765244,25,41,25_41,POINT (92.30506850765244 20.89106955),teknaf,0,-32768.0,-32768.0,47708,11,0.5179639175483313,0.658777187283281,2
20.90006255,92.23790299744851,26,33,26_33,POINT (92.23790299744851 20.90006255),teknaf,0,-32768.0,-32768.0,47708,0,0.05837242025599032,0.9448469941782197,1
20.90006255,92.246298686224,26,34,26_34,POINT (92.246298686224 20.90006255),teknaf,0,-32768.0,-32768.0,47708,323,0.7746038016835562,0.5635060620580806,2
20.90006255,92.2546943749995,26,35,26_35,POINT (92.2546943749995 20.90006255),teknaf,0,-32768.0,-32768.0,47708,494,1.5504221418798918,0.39209195355515125,3
20.90006255,92.26309006377498,26,36,26_36,POINT (92.26309006377498 20.90006255),teknaf,0,-32768.0,-32768.0,47708,641,2.253594978742945,0.3073523307398141,3
20.90006255,92.27148575255048,26,37,26_37,POINT (92.27148575255048 20.90006255),teknaf,0,-32768.0,-32768.0,47708,113,2.525740152088413,0.2836283891788414,3
20.90006255,92.27988144132595,26,38,26_38,POINT (92.27988144132595 20.90006255),teknaf,0,-32768.0,-32768.0,47708,489,1.8515158249490846,0.350690671694889,3
20.90006255,92.28827713010143,26,39,26_39,POINT (92.28827713010143 20.90006255),teknaf,0,-32768.0,-32768.0,47708,506,1.177291497809756,0.459286228328154,2
20.90006255,92.29667281887694,26,40,26_40,POINT (92.29667281887694 20.90006255),teknaf,0,-32768.0,-32768.0,47708,9,0.5030671706681451,0.6653062614330661,2
20.90905555,92.22950730867304,27,32,27_32,POINT (92.22950730867304 20.90905555),baharchhara,0,-32768.0,-32768.0,28805,75,0.11742182068580331,0.8949171937471767,1
20.90905555,92.23790299744851,27,33,27_33,POINT (92.23790299744851 20.90905555),baharchhara,0,-32768.0,-32768.0,28805,1707,0.7328014502877747,0.57710016334181,2
20.90905555,92.246298686224,27,34,27_34,POINT (92.246298686224 20.90905555),teknaf,0,-32768.0,-32768.0,47708,951,1.4218689202988144,0.41290426233167826,2
20.90905555,92.2546943749995,27,35,27_35,POINT (92.2546943749995 20.90905555),teknaf,0,-32768.0,-32768.0,47708,362,2.12852894177909,0.3196390439755156,3
20.90905555,92.26309006377498,27,36,27_36,POINT (92.26309006377498 20.90905555),teknaf,0,-32768.0,-32768.0,47708,41,2.6045903871810374,0.2774240322995612,3
20.90905555,92.27148575255048,27,37,27_37,POINT (92.27148575255048 20.90905555),teknaf,0,-32768.0,-32768.0,47708,481,1.8380830103182944,0.35235051137135304,3
20.90905555,92.27988144132595,27,38,27_38,POINT (92.27988144132595 20.90905555),teknaf,0,-32768.0,-32768.0,47708,2603,1.1623947509284285,0.46245025316059796,2
20.90905555,92.28827713010143,27,39,27_39,POINT (92.28827713010143 20.90905555),teknaf,0,-32768.0,-32768.0,47708,2042,0.4881704237890999,0.671966049058987,1
20.91804855,92.22950730867304,28,32,28_32,POINT (92.22950730867304 20.91804855),baharchhara,0,-32768.0,-32768.0,28805,0,0.5210422367006664,0.6574439393406503,2
20.91804855,92.23790299744851,28,33,28_33,POINT (92.23790299744851 20.91804855),teknaf,0,-32768.0,-32768.0,47708,195,1.3877623875088054,0.41880214096316243,2
20.91804855,92.246298686224,28,34,28_34,POINT (92.246298686224 20.91804855),teknaf,0,-32768.0,-32768.0,47708,3488,2.087243460643671,0.32391355354640744,3
20.91804855,92.2546943749995,28,35,28_35,POINT (92.2546943749995 20.91804855),teknaf,0,-32768.0,-32768.0,47708,92,2.772830234279725,0.2650530073985455,3
20.91804855,92.26309006377498,28,36,28_36,POINT (92.26309006377498 20.91804855),teknaf,0,-32768.0,-32768.0,47708,1302,2.0787467731848395,0.32480748618553656,3
20.91804855,92.27148575255048,28,37,28_37,POINT (92.27148575255048 20.91804855),teknaf,0,-32768.0,-32768.0,47708,31,1.2866226189681347,0.4373262084021812,2
20.91804855,92.27988144132595,28,38,28_38,POINT (92.27988144132595 20.91804855),teknaf,0,-32768.0,-32768.0,47708,2489,0.4944624071937857,0.6691369385983698,1
20.92704155,92.22111161989754,29,31,29_31,POINT (92.22111161989754 20.92704155),baharchhara,0,-32768.0,-32768.0,28805,423,0.1301035325472302,0.8848746784695208,1
20.92704155,92.22950730867304,29,32,29_32,POINT (92.22950730867304 20.92704155),teknaf,0,-32768.0,-32768.0,47708,21,0.8978857865125813,0.5269020965890304,2
20.92704155,92.23790299744851,29,33,29_33,POINT (92.23790299744851 20.92704155),teknaf,0,-32768.0,-32768.0,47708,1540,1.762395479063946,0.36200464690119455,3
20.92704155,92.246298686224,29,34,29_34,POINT (92.246298686224 20.92704155),teknaf,0,-32768.0,-32768.0,47708,599,2.62772399132715,0.27565492920374146,3
20.92704155,92.2546943749995,29,35,29_35,POINT (92.2546943749995 20.92704155),teknaf,0,-32768.0,-32768.0,47708,138,2.345008636328805,0.2989528903272173,3
20.92704155,92.26309006377498,29,36,29_36,POINT (92.26309006377498 20.92704155),nhilla,0,-32768.0,-32768.0,46896,1027,1.5528844821134415,0.3917137680950358,3
20.92704155,92.27148575255048,29,37,29_37,POINT (92.27148575255048 20.92704155),nhilla,0,-32768.0,-32768.0,46896,1438,0.760760327896737,0.5679364670798324,2
20.93603455,92.22111161989754,30,31,30_31,POINT (92.22111161989754 20.93603455),teknaf,0,-32768.0,-32768.0,47708,278,0.6157068238710638,0.6189241669501062,2
20.93603455,92.22950730867304,30,32,30_32,POINT (92.22950730867304 20.93603455),teknaf,0,-32768.0,-32768.0,47708,969,1.3557053877329142,0.42450130020816434,2
20.93603455,92.23790299744851,30,33,30_33,POINT (92.23790299744851 20.93603455),teknaf,0,-32768.0,-32768.0,47708,613,2.2073986718694196,0.31177914013949315,3
20.93603455,92.246298686224,30,34,30_34,POINT (92.246298686224 20.93603455),teknaf,0,-32768.0,-32768.0,47708,1682,2.7446188423735163,0.26704987666145286,3
20.93603455,92.2546943749995,30,35,30_35,POINT (92.2546943749995 20.93603455),teknaf,0,-32768.0,-32768.0,47708,231,1.8535060714108265,0.3504460740486812,3
20.93603455,92.26309006377498,30,36,30_36,POINT (92.26309006377498 20.93603455),teknaf,0,-32768.0,-32768.0,47708,87,1.0270221910418362,0.4933345103074704,2
20.93603455,92.27148575255048,30,37,30_37,POINT (92.27148575255048 20.93603455),nhilla,0,-32768.0,-32768.0,46896,1,0.23489803682513172,0.8097834559450396,1
20.94502755,92.21271593112203,31,30,31_30,POINT (92.21271593112203 20.94502755),baharchhara,0,-32768.0,-32768.0,28805,1103,0.054946927525807834,0.9479149840696951,1
20.94502755,92.22111161989754,31,31,31_31,POINT (92.22111161989754 20.94502755),teknaf,0,-32768.0,-32768.0,47708,17,0.9016569041251996,0.5258572131653896,2
20.94502755,92.22950730867304,31,32,31_32,POINT (92.22950730867304 20.94502755),teknaf,0,-32768.0,-32768.0,47708,840,1.760607573926176,0.36223909890161804,3
20.94502755,92.23790299744851,31,33,31_33,POINT (92.23790299744851 20.94502755),teknaf,0,-32768.0,-32768.0,47708,3,2.665791126302168,0.2727924111182899,3
20.94502755,92.246298686224,31,34,31_34,POINT (92.246298686224 20.94502755),teknaf,0,-32768.0,-32768.0,47708,313,2.6732572721224686,0.2722379419457825,3
20.94502755,92.2546943749995,31,35,31_35,POINT (92.2546943749995 20.94502755),teknaf,0,-32768.0,-32768.0,47708,683,1.7417477694542467,0.3647308520283954,3
20.94502755,92.26309006377498,31,36,31_36,POINT (92.26309006377498 20.94502755),nhilla,0,-32768.0,-32768.0,46896,284,0.8102382667891787,0.5524134686279176,2
20.95402055,92.21271593112203,32,30,32_30,POINT (92.21271593112203 20.95402055),teknaf,0,-32768.0,-32768.0,47708,953,0.6375197355157111,0.6106796628530805,2
20.95402055,92.22111161989754,32,31,32_31,POINT (92.22111161989754 20.95402055),teknaf,0,-32768.0,-32768.0,47708,1,1.3838512324059906,0.4194892644331303,2
20.95402055,92.22950730867304,32,32,32_32,POINT (92.22950730867304 20.95402055),teknaf,0,-32768.0,-32768.0,47708,1190,2.1477145869773118,0.3176908110211734,3
20.95402055,92.23790299744851,32,33,32_33,POINT (92.23790299744851 20.95402055),teknaf,0,-32768.0,-32768.0,47708,178,2.991473580572143,0.2505340395755942,3
20.95402055,92.246298686224,32,34,32_34,POINT (92.246298686224 20.95402055),teknaf,0,-32768.0,-32768.0,47708,26,2.702934813135374,0.2700560637612935,3
20.95402055,92.2546943749995,32,35,32_35,POINT (92.2546943749995 20.95402055),teknaf,0,-32768.0,-32768.0,47708,324,1.7714253104671527,0.3608251668277647,3
20.95402055,92.26309006377498,32,36,32_36,POINT (92.26309006377498 20.95402055),nhilla,0,-32768.0,-32768.0,46896,511,0.8399158078020841,0.5435031297407973,2
20.96301355,92.20432024234655,33,29,33_29,POINT (92.20432024234655 20.96301355),baharchhara,0,-32768.0,-32768.0,28805,3085,0.13123094897028584,0.8839927876003215,1
20.96301355,92.21271593112203,33,30,33_30,POINT (92.21271593112203 20.96301355),teknaf,0,-32768.0,-32768.0,47708,331,1.0541157834695798,0.4868274748908814,2
20.96301355,92.22111161989754,33,31,33_31,POINT (92.22111161989754 20.96301355),teknaf,0,-32768.0,-32768.0,47708,78,1.9471314938883706,0.33931299030048545,3
20.96301355,92.22950730867304,33,32,33_32,POINT (92.22950730867304 20.96301355),teknaf,0,-32768.0,-32768.0,47708,56,2.73967677110532,0.2674027893871786,3
20.96301355,92.23790299744851,33,33,33_33,POINT (92.23790299744851 20.96301355),teknaf,0,-32768.0,-32768.0,47708,0,3.476679418669597,0.22337985512868935,4
20.96301355,92.246298686224,33,34,33_34,POINT (92.246298686224 20.96301355),teknaf,0,-32768.0,-32768.0,47708,1,2.7326123541482796,0.2679088812661296,3
20.96301355,92.2546943749995,33,35,33_35,POINT (92.2546943749995 20.96301355),nhilla,0,-32768.0,-32768.0,46896,557,1.8011028514800576,0.3570022426958068,3
20.96301355,92.26309006377498,33,36,33_36,POINT (92.26309006377498 20.96301355),nhilla,0,-32768.0,-32768.0,46896,107,0.8695933488149895,0.5348756726342835,2
20.97200655,92.20432024234655,34,29,34_29,POINT (92.20432024234655 20.97200655),teknaf,0,-32768.0,-32768.0,47708,13,0.40759959323360423,0.7104293044748278,1
20.97200655,92.21271593112203,34,30,34_30,POINT (92.21271593112203 20.97200655),teknaf,0,-32768.0,-32768.0,47708,71,1.2953488387895538,0.43566362685305265,2
20.97200655,92.22111161989754,34,31,34_31,POINT (92.22111161989754 20.97200655),teknaf,0,-32768.0,-32768.0,47708,62,2.170762581451717,0.31538154444290034,3
20.97200655,92.22950730867304,34,32,34_32,POINT (92.22950730867304 20.97200655),teknaf,0,-32768.0,-32768.0,47708,112,3.0649407919293585,0.24600604318405486,4
20.97200655,92.23790299744851,34,33,34_33,POINT (92.23790299744851 20.97200655),teknaf,0,-32768.0,-32768.0,47708,212,3.6937993978262535,0.21304702549987758,4
20.97200655,92.246298686224,34,34,34_34,POINT (92.246298686224 20.97200655),nhilla,0,-32768.0,-32768.0,46896,2,2.7622898951611843,0.2657955734049457,3
20.97200655,92.2546943749995,34,35,34_35,POINT (92.2546943749995 20.97200655),nhilla,0,-32768.0,-32768.0,46896,0,1.8307803924929626,0.3532594766630192,3
20.97200655,92.26309006377498,34,36,34_36,POINT (92.26309006377498 20.97200655),nhilla,0,-32768.0,-32768.0,46896,1083,0.8992708898278949,0.5265178365844466,2
20.98099955,92.20432024234655,35,29,35_29,POINT (92.20432024234655 20.98099955),teknaf,0,-32768.0,-32768.0,47708,67,0.7688417915160333,0.5653416856139085,2
20.98099955,92.21271593112203,35,30,35_30,POINT (92.21271593112203 20.98099955),teknaf,0,-32768.0,-32768.0,47708,93,1.653563391323379,0.37685174707708124,3
20.98099955,92.22111161989754,35,31,35_31,POINT (92.22111161989754 20.98099955),teknaf,0,-32768.0,-32768.0,47708,1098,2.4933483506185654,0.28625831140571206,3
20.98099955,92.22950730867304,35,32,35_32,POINT (92.22950730867304 20.98099955),teknaf,0,-32768.0,-32768.0,47708,1404,3.3660791348995045,0.2290384505417393,4
20.98099955,92.23790299744851,35,33,35_33,POINT (92.23790299744851 20.98099955),teknaf,0,-32768.0,-32768.0,47708,17,3.599596652416831,0.2174103678144378,4
20.98099955,92.246298686224,35,34,35_34,POINT (92.246298686224 20.98099955),nhilla,0,-32768.0,-32768.0,46896,5,2.693204384763022,0.2707675762884068,3
20.98099955,92.2546943749995,35,35,35_35,POINT (92.2546943749995 20.98099955),nhilla,0,-32768.0,-32768.0,46896,4,1.786812117106144,0.35883294530756205,3
20.98099955,92.26309006377498,35,36,35_36,POINT (92.26309006377498 20.98099955),nhilla,0,-32768.0,-32768.0,46896,2,0.8804198494523342,0.531796130683925,2
20.98999255,92.19592455357107,36,28,36_28,POINT (92.19592455357107 20.98999255),teknaf,0,-32768.0,-32768.0,47708,523,0.15385227062478798,0.866662072310626,1
20.98999255,92.20432024234655,36,29,36_29,POINT (92.20432024234655 20.98999255),teknaf,0,-32768.0,-32768.0,47708,440,1.0359994918689994,0.49115925814010086,2
20.98999255,92.21271593112203,36,30,36_30,POINT (92.21271593112203 20.98999255),teknaf,0,-32768.0,-32768.0,47708,6,1.9168875482359564,0.3428311799694744,3
20.98999255,92.22111161989754,36,31,36_31,POINT (92.22111161989754 20.98999255),teknaf,0,-32768.0,-32768.0,47708,187,2.81604937449166,0.26205111670841813,3
20.98999255,92.22950730867304,36,32,36_32,POINT (92.22950730867304 20.98999255),teknaf,0,-32768.0,-32768.0,47708,297,3.7216448472956505,0.21179060101751532,4
20.98999255,92.23790299744851,36,33,36_33,POINT (92.23790299744851 20.98999255),nhilla,0,-32768.0,-32768.0,46896,35,3.3029017291845433,0.23240131031054553,4
20.98999255,92.246298686224,36,34,36_34,POINT (92.246298686224 20.98999255),nhilla,0,-32768.0,-32768.0,46896,319,2.461157060926957,0.2889207228672203,3
20.98999255,92.2546943749995,36,35,36_35,POINT (92.2546943749995 20.98999255),nhilla,0,-32768.0,-32768.0,46896,61,1.5547647932700785,0.3914254661071981,3
20.98999255,92.26309006377498,36,36,36_36,POINT (92.26309006377498 20.98999255),nhilla,0,-32768.0,-32768.0,46896,52,0.6483725256162693,0.6066589830027255,2
20.99898555,92.19592455357107,37,28,37_28,POINT (92.19592455357107 20.99898555),teknaf,0,-32768.0,-32768.0,47708,568,0.4723368839396944,0.67919238518578,1
20.99898555,92.20432024234655,37,29,37_29,POINT (92.20432024234655 20.99898555),teknaf,0,-32768.0,-32768.0,47708,320,1.3379849418756598,0.4277187513439437,2
20.99898555,92.21271593112203,37,30,37_30,POINT (92.21271593112203 20.99898555),teknaf,0,-32768.0,-32768.0,47708,5,2.243922443718101,0.30826877564120353,3
